,HPAPeaksPause98CPU60,DM98CPU60RT500,FA,HPAPeaksPause98CPU60,DM98CPU60RT500,,259.525,260.4797867,260.375,HPAPeaksPause98CPU60,DM98CPU60RT500,FA,9992,9828,9659,,,,,,HPA,DMAR,SAAA,#DIV/0!,0.75,,original,,,,3815,-15533,,73,76
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42899969,1,0,99.42899969,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42896777,1,0,99.42896777,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42897332,1,0,99.42897332,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42893826,1,0,99.42893826,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42891027,1,0,99.42891027,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42891387,1,0,99.42891387,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42887737,1,0,99.42887737,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42887943,1,0,99.42887943,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42883851,1,0,99.42883851,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42902177,1,0,99.42902177,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42899615,1,0,99.42899615,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42896425,1,0,99.42896425,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42896972,1,0,99.42896972,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42893471,1,0,99.42893471,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42893886,1,0,99.42893886,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42891031,1,0,99.42891031,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42887384,1,0,99.42887384,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42887588,1,0,99.42887588,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.428835,1,0,99.428835,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42901821,1,0,99.42901821,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42899267,1,0,99.42899267,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42896083,1,0,99.42896083,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42896626,1,0,99.42896626,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42893127,1,0,99.42893127,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42893538,1,0,99.42893538,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42890686,1,0,99.42890686,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42890245,1,0,99.42890245,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42886272,1,0,99.42886272,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42883155,1,0,99.42883155,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42901471,1,0,99.42901471,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.4289892,1,0,99.4289892,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42898936,1,0,99.42898936,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42895518,1,0,99.42895518,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42892781,1,0,99.42892781,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42893189,1,0,99.42893189,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42890338,1,0,99.42890338,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42889892,1,0,99.42889892,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42885924,1,0,99.42885924,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42882811,1,0,99.42882811,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42901123,1,0,99.42901123,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42898004,1,0,99.42898004,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42898587,1,0,99.42898587,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42895173,1,0,99.42895173,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42895629,1,0,99.42895629,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42892841,1,0,99.42892841,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42889291,1,0,99.42889291,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42889546,1,0,99.42889546,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42885579,1,0,99.42885579,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42903277,1,0,99.42903277,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42900776,1,0,99.42900776,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.4289766,1,0,99.4289766,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42898239,1,0,99.42898239,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42894827,1,0,99.42894827,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42895277,1,0,99.42895277,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42892492,1,0,99.42892492,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42888945,1,0,99.42888945,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42889193,1,0,99.42889193,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42885232,1,0,99.42885232,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42902924,1,0,99.42902924,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42900428,1,0,99.42900428,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42897316,1,0,99.42897316,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42897157,1,0,99.42897157,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42894482,1,0,99.42894482,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42894909,1,0,99.42894909,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42892128,1,0,99.42892128,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42891754,1,0,99.42891754,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42887898,1,0,99.42887898,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42884866,1,0,99.42884866,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42902553,1,0,99.42902553,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42900059,1,0,99.42900059,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42900116,1,0,99.42900116,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42896787,1,0,99.42896787,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42894115,1,0,99.42894115,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42894558,1,0,99.42894558,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42891101,1,0,99.42891101,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42891403,1,0,99.42891403,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42887554,1,0,99.42887554,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42887688,1,0,99.42887688,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.4290221,1,0,99.4290221,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42899165,1,0,99.42899165,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42899772,1,0,99.42899772,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42896447,1,0,99.42896447,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42896936,1,0,99.42896936,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42894215,1,0,99.42894215,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42890762,1,0,99.42890762,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42891056,1,0,99.42891056,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42887195,1,0,99.42887195,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42887325,1,0,99.42887325,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.4290185,1,0,99.4290185,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.4289881,1,0,99.4289881,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42899412,1,0,99.42899412,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42896089,1,0,99.42896089,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42896572,1,0,99.42896572,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42893856,1,0,99.42893856,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42890406,1,0,99.42890406,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42889173,1,0,99.42889173,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42885462,1,0,99.42885462,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42884545,1,0,99.42884545,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42899682,1,0,99.42899682,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.429003,1,0,99.429003,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42897731,1,0,99.42897731,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42897647,1,0,99.42897647,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42894174,1,0,99.42894174,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42891406,1,0,99.42891406,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42891707,1,0,99.42891707,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42888819,1,0,99.42888819,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42888248,1,0,99.42888248,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.4288419,1,0,99.4288419,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.4289933,1,0,99.4289933,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42899944,1,0,99.42899944,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42896786,1,0,99.42896786,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.4289729,1,0,99.4289729,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42893817,1,0,99.42893817,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42894186,1,0,99.42894186,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42891365,1,0,99.42891365,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.4288775,1,0,99.4288775,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42887906,1,0,99.42887906,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42883851,1,0,99.42883851,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42902125,1,0,99.42902125,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42899605,1,0,99.42899605,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.4289645,1,0,99.4289645,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42896947,1,0,99.42896947,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.4289348,1,0,99.4289348,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42893838,1,0,99.42893838,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.4289102,1,0,99.4289102,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42887408,1,0,99.42887408,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.4288756,1,0,99.4288756,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42883508,1,0,99.42883508,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42901776,1,0,99.42901776,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42899261,1,0,99.42899261,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.4289611,1,0,99.4289611,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42895842,1,0,99.42895842,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42893139,1,0,99.42893139,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42893499,1,0,99.42893499,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42890684,1,0,99.42890684,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.4289016,1,0,99.4289016,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42886223,1,0,99.42886223,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42883141,1,0,99.42883141,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42901405,1,0,99.42901405,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42898894,1,0,99.42898894,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42898856,1,0,99.42898856,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42895475,1,0,99.42895475,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42892774,1,0,99.42892774,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42893129,1,0,99.42893129,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42889612,1,0,99.42889612,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42889814,1,0,99.42889814,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42885881,1,0,99.42885881,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42903531,1,0,99.42903531,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42901064,1,0,99.42901064,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42897982,1,0,99.42897982,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42898513,1,0,99.42898513,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42895135,1,0,99.42895135,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42895539,1,0,99.42895539,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42892789,1,0,99.42892789,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42889276,1,0,99.42889276,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42889477,1,0,99.42889477,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42885546,1,0,99.42885546,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42903193,1,0,99.42903193,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.4290073,1,0,99.4290073,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42897651,1,0,99.42897651,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42898172,1,0,99.42898172,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42894796,1,0,99.42894796,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42895197,1,0,99.42895197,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42892448,1,0,99.42892448,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42888939,1,0,99.42888939,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42889131,1,0,99.42889131,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42885203,1,0,99.42885203,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42902845,1,0,99.42902845,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42900383,1,0,99.42900383,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42900396,1,0,99.42900396,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42897096,1,0,99.42897096,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42894455,1,0,99.42894455,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.4289482,1,0,99.4289482,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42892074,1,0,99.42892074,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42891652,1,0,99.42891652,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42887832,1,0,99.42887832,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42884837,1,0,99.42884837,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42902475,1,0,99.42902475,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42899462,1,0,99.42899462,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42900026,1,0,99.42900026,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42896728,1,0,99.42896728,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42897172,1,0,99.42897172,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42894483,1,0,99.42894483,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42891061,1,0,99.42891061,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42891315,1,0,99.42891315,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42887499,1,0,99.42887499,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42887582,1,0,99.42887582,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42902138,1,0,99.42902138,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42899129,1,0,99.42899129,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42899689,1,0,99.42899689,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42896365,1,0,99.42896365,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42896804,1,0,99.42896804,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.4289412,1,0,99.4289412,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.428907,1,0,99.428907,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.4289095,1,0,99.4289095,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42887135,1,0,99.42887135,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42887215,1,0,99.42887215,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42901776,1,0,99.42901776,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42898769,1,0,99.42898769,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42899321,1,0,99.42899321,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42896032,1,0,99.42896032,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42896467,1,0,99.42896467,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42893785,1,0,99.42893785,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42893432,1,0,99.42893432,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42889725,1,0,99.42889725,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42886804,1,0,99.42886804,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.4288688,1,0,99.4288688,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42901435,1,0,99.42901435,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42901491,1,0,99.42901491,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42898276,1,0,99.42898276,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42895693,1,0,99.42895693,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42896123,1,0,99.42896123,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42892787,1,0,99.42892787,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42893087,1,0,99.42893087,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42889381,1,0,99.42889381,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42889519,1,0,99.42889519,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42886536,1,0,99.42886536,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42900567,1,0,99.42900567,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42901156,1,0,99.42901156,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42897944,1,0,99.42897944,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42898417,1,0,99.42898417,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42895791,1,0,99.42895791,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42892459,1,0,99.42892459,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42892754,1,0,99.42892754,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42889052,1,0,99.42889052,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42889185,1,0,99.42889185,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42886204,1,0,99.42886204,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42900238,1,0,99.42900238,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42900797,1,0,99.42900797,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42897589,1,0,99.42897589,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42898057,1,0,99.42898057,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42895435,1,0,99.42895435,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42892104,1,0,99.42892104,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42892393,1,0,99.42892393,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42888687,1,0,99.42888687,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42888816,1,0,99.42888816,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.4288584,1,0,99.4288584,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42902914,1,0,99.42902914,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42899777,1,0,99.42899777,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42897251,1,0,99.42897251,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42897716,1,0,99.42897716,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42895097,1,0,99.42895097,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42894806,1,0,99.42894806,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42891204,1,0,99.42891204,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42888363,1,0,99.42888363,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42888487,1,0,99.42888487,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42884724,1,0,99.42884724,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42902584,1,0,99.42902584,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42899448,1,0,99.42899448,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42896926,1,0,99.42896926,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42897386,1,0,99.42897386,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42894136,1,0,99.42894136,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42894473,1,0,99.42894473,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42890874,1,0,99.42890874,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42891062,1,0,99.42891062,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42888154,1,0,99.42888154,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42884394,1,0,99.42884394,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.4290225,1,0,99.4290225,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.4289911,1,0,99.4289911,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42899614,1,0,99.42899614,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42897048,1,0,99.42897048,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42893802,1,0,99.42893802,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42894136,1,0,99.42894136,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.4289054,1,0,99.4289054,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42890723,1,0,99.42890723,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42887821,1,0,99.42887821,0,-1,,,
