,,,,,,,152.08,154.6,155.52,,,,,,,,,,,,,,,,7,7,7,,,,,,
4440,2022-09-14 08:04:56,27.63592383,0.1895419643,0.2763592383,0.2839814664,2022-09-14 08:04:56,81.2,118.68,115.16,-0.03056616881,2022-09-14 08:04:56,7,2022-09-14 08:04:56,96.99859919,99.74746834,99.96120869,98,2022-09-14 08:04:56,378000,2022-09-14 08:04:56,260612,2022-09-14 08:04:56,484.5680336,65.0599355,4,6,5,150,0.65,118.5485423,4,6,6
4446,2022-09-14 08:05:02,41.23868482,0.3006394424,0.4123868482,0.3189319502,2022-09-14 08:05:02,102.06,130.76,131.64,0.006684898207,2022-09-14 08:05:02,7,2022-09-14 08:05:02,97.00624933,99.74812318,99.96135112,98,2022-09-14 08:05:02,378360,2022-09-14 08:05:02,261519,2022-09-14 08:05:02,488.1933243,65.0599355,5,6,6,150,0.65,130.6151617,5,6,6
4452,2022-09-14 08:05:08,42.17772838,0.349152533,0.4217772838,0.352766552,2022-09-14 08:05:08,120.28,138.92,140.88,0.01391254969,2022-09-14 08:05:08,7,2022-09-14 08:05:08,97.01570026,99.74454991,99.9614781,98,2022-09-14 08:05:08,378720,2022-09-14 08:05:08,262359,2022-09-14 08:05:08,487.8478311,65.0599355,6,6,7,150,0.65,138.7661232,6,7,7
4458,2022-09-14 08:05:14,47.82241041,0.4376515434,0.4782241041,0.373894683,2022-09-14 08:05:14,130.84,144.44,144.84,0.002761668047,2022-09-14 08:05:14,7,2022-09-14 08:05:14,97.0224506,99.74555089,99.96157682,98,2022-09-14 08:05:14,379440,2022-09-14 08:05:14,263193,2022-09-14 08:05:14,489.9393744,65.0599355,6,7,7,150,0.65,144.2800089,6,7,7
4464,2022-09-14 08:05:20,55.06185659,0.5859782675,0.5506185659,0.3811584792,2022-09-14 08:05:20,137.6,147.2,148.16,0.006479481641,2022-09-14 08:05:20,7,2022-09-14 08:05:20,97.02805207,99.74651084,99.96170375,98,2022-09-14 08:05:20,379800,2022-09-14 08:05:20,263906,2022-09-14 08:05:20,489.7487585,65.0599355,7,7,7,150,0.65,147.0369517,7,7,7
4470,2022-09-14 08:05:26,51.85747875,0.5973185213,0.5185747875,0.4677417752,2022-09-14 08:05:26,142.44,147.04,147.6,0.00379403794,2022-09-14 08:05:26,7,2022-09-14 08:05:26,97.03437853,99.7471659,99.96181416,98,2022-09-14 08:05:26,380160,2022-09-14 08:05:26,264943,2022-09-14 08:05:26,491.4370606,65.0599355,7,7,7,150,0.65,146.8771289,7,7,7
4476,2022-09-14 08:05:32,54.97743288,0.669747431,0.5497743288,0.4178413308,2022-09-14 08:05:32,143.08,146.68,147.36,0.004614549403,2022-09-14 08:05:32,7,2022-09-14 08:05:32,97.04125738,99.74783142,99.96194766,98,2022-09-14 08:05:32,380520,2022-09-14 08:05:32,265775,2022-09-14 08:05:32,492.6547461,65.0599355,7,7,7,150,0.65,146.5175277,7,7,7
4482,2022-09-14 08:05:38,50.31579542,0.6328469731,0.5031579542,0.48657238,2022-09-14 08:05:38,142.96,143.24,143.48,0.001672706997,2022-09-14 08:05:38,7,2022-09-14 08:05:38,97.03567247,99.7484383,99.96205992,98,2022-09-14 08:05:38,381600,2022-09-14 08:05:38,266447,2022-09-14 08:05:38,489.2611962,65.0599355,7,7,7,150,0.65,143.0813381,7,7,7
4488,2022-09-14 08:05:44,52.56652692,0.6954200556,0.5256652692,0.4389278228,2022-09-14 08:05:44,142.44,136.36,139.16,0.02012072435,2022-09-14 08:05:44,7,2022-09-14 08:05:44,97.0426315,99.74924748,99.9621403,98,2022-09-14 08:05:44,382320,2022-09-14 08:05:44,267020,2022-09-14 08:05:44,491.4241278,65.0599355,7,6,6,150,0.65,136.2089588,7,6,7
4494,2022-09-14 08:05:50,52.12830582,0.702787403,0.5212830582,0.4079376884,2022-09-14 08:05:50,136,120.92,126.32,0.04274857505,2022-09-14 08:05:50,7,2022-09-14 08:05:50,97.05214741,99.74985232,99.9622283,98,2022-09-14 08:05:50,382680,2022-09-14 08:05:50,267448,2022-09-14 08:05:50,488.4716448,65.0599355,6,6,6,150,0.65,120.7860611,6,6,6
4500,2022-09-14 08:05:56,43.96435444,0.6396576539,0.4396435444,0.4253810832,2022-09-14 08:05:56,131.8,107.64,113.84,0.05446240337,2022-09-14 08:05:56,7,2022-09-14 08:05:56,97.05850357,99.75019379,99.96228906,98,2022-09-14 08:05:56,383040,2022-09-14 08:05:56,267903,2022-09-14 08:05:56,485.6638133,65.0599355,6,5,5,150,0.65,107.5207709,6,5,5
4506,2022-09-14 08:06:02,42.10203132,0.5772114285,0.4210203132,0.3463207711,2022-09-14 08:06:02,120.1224867,89.36,94.72,0.05658783784,2022-09-14 08:06:02,7,2022-09-14 08:06:02,97.06525608,99.75042737,99.96235379,98,2022-09-14 08:06:02,383400,2022-09-14 08:06:02,268152,2022-09-14 08:06:02,483.711884,65.0599355,6,4,5,150,0.65,89.26101905,6,4,5
4512,2022-09-14 08:06:08,37.41630267,0.5871347869,0.3741630267,0.3287306459,2022-09-14 08:06:08,101.36,70.44,70.24,-0.00284738041,2022-09-14 08:06:08,7,2022-09-14 08:06:08,97.06983062,99.75056671,99.96237736,98,2022-09-14 08:06:08,383760,2022-09-14 08:06:08,268266,2022-09-14 08:06:08,479.6925908,65.0599355,5,4,3,150,0.65,70.36197607,5,4,4
4518,2022-09-14 08:06:14,30.2420117,0.4792700527,0.302420117,0.2660257182,2022-09-14 08:06:14,85.88,43.36,50.28,0.1376292761,2022-09-14 08:06:14,7,2022-09-14 08:06:14,97.07254599,99.75073903,99.96238514,98,2022-09-14 08:06:14,384480,2022-09-14 08:06:14,268284,2022-09-14 08:06:14,478.5600839,65.0599355,4,2,3,150,0.65,43.31197164,4,2,3
4524,2022-09-14 08:06:20,20.71282935,0.3783358309,0.2071282935,0.2086481798,2022-09-14 08:06:20,61.68,24.64,29.08,0.1526822558,2022-09-14 08:06:20,7,2022-09-14 08:06:20,97.07505069,99.75074472,99.96238305,98,2022-09-14 08:06:20,384840,2022-09-14 08:06:20,268362,2022-09-14 08:06:20,472.2420498,65.0599355,3,2,2,150,0.65,24.61270713,3,2,2
4530,2022-09-14 08:06:26,12.06138058,0.2894808214,0.1206138058,0.1287119736,2022-09-14 08:06:26,41.84,22.16,22.04,-0.005444646098,2022-09-14 08:06:26,7,2022-09-14 08:06:26,97.07524738,99.75092079,99.96240355,98,2022-09-14 08:06:26,385200,2022-09-14 08:06:26,268631,2022-09-14 08:06:26,473.9919431,65.0599355,2,1,1,150,0.65,22.13545414,2,1,1
4536,2022-09-14 08:06:32,7.564336348,0.2417048265,0.07564336348,0.07569758549,2022-09-14 08:06:32,27.04,29,27.04,-0.0724852071,2022-09-14 08:06:32,7,2022-09-14 08:06:32,97.07627143,99.75117726,99.96246047,98,2022-09-14 08:06:32,385560,2022-09-14 08:06:32,269034,2022-09-14 08:06:32,478.9659342,65.0599355,2,2,2,150,0.65,28.96787771,2,2,2
4542,2022-09-14 08:06:38,7.706947843,0.1646947628,0.07706947843,0.0764757351,2022-09-14 08:06:38,24.88,44.28,45.24,0.02122015915,2022-09-14 08:06:38,7,2022-09-14 08:06:38,97.07892291,99.7515323,99.96252571,98,2022-09-14 08:06:38,386640,2022-09-14 08:06:38,269508,2022-09-14 08:06:38,480.9746253,65.0599355,2,2,2,150,0.65,44.23095259,2,2,2
4548,2022-09-14 08:06:44,16.03946792,0.09089039036,0.1603946792,0.1035130994,2022-09-14 08:06:44,32.32,75.2,65.72,-0.1442483262,2022-09-14 08:06:44,7,2022-09-14 08:06:44,97.08234374,99.75234454,99.96259361,98,2022-09-14 08:06:44,387360,2022-09-14 08:06:44,270083,2022-09-14 08:06:44,484.1844753,65.0599355,2,4,3,150,0.65,75.11670359,2,4,3
4554,2022-09-14 08:06:50,18.988305,0.1249886008,0.18988305,0.1332509872,2022-09-14 08:06:50,54.44,97.92,90.84,-0.07793923382,2022-09-14 08:06:50,7,2022-09-14 08:06:50,97.08893495,99.75296698,99.96269088,98,2022-09-14 08:06:50,387720,2022-09-14 08:06:50,270680,2022-09-14 08:06:50,487.542399,65.0599355,3,5,4,150,0.65,97.81153744,3,5,4
4560,2022-09-14 08:06:56,22.30517206,0.1606636845,0.2230517206,0.2333236364,2022-09-14 08:06:56,74.56,112.36,109.6,-0.02518248175,2022-09-14 08:06:56,7,2022-09-14 08:06:56,97.09483543,99.75354776,99.96279425,98,2022-09-14 08:06:56,388080,2022-09-14 08:06:56,271613,2022-09-14 08:06:56,487.3470213,65.0599355,4,5,5,150,0.65,112.2355428,4,5,5
4566,2022-09-14 08:07:02,39.17783278,0.2581345044,0.3917783278,0.3194002311,2022-09-14 08:07:02,96.92,126.04,125.88,-0.001271051795,2022-09-14 08:07:02,7,2022-09-14 08:07:02,97.09956986,99.75418243,99.96290989,98,2022-09-14 08:07:02,388440,2022-09-14 08:07:02,272505,2022-09-14 08:07:02,495.503205,65.0599355,5,6,6,150,0.65,125.9003899,5,6,6
4572,2022-09-14 08:07:08,36.38761045,0.3642691589,0.3638761045,0.3487801507,2022-09-14 08:07:08,114.96,136.04,136.96,0.00671728972,2022-09-14 08:07:08,7,2022-09-14 08:07:08,97.10517496,99.75481934,99.96302544,98,2022-09-14 08:07:08,388800,2022-09-14 08:07:08,273324,2022-09-14 08:07:08,490.6041325,65.0599355,6,6,6,150,0.65,135.8893132,6,6,6
4578,2022-09-14 08:07:14,42.17179566,0.4537386136,0.4217179566,0.3872648575,2022-09-14 08:07:14,125.56,143.72,142.76,-0.006724572709,2022-09-14 08:07:14,7,2022-09-14 08:07:14,97.10738338,99.75520252,99.96311751,98,2022-09-14 08:07:14,389520,2022-09-14 08:07:14,274136,2022-09-14 08:07:14,496.7169582,65.0599355,6,7,7,150,0.65,143.5608064,6,7,7
4584,2022-09-14 08:07:20,52.49720084,0.5517721242,0.5249720084,0.3990648865,2022-09-14 08:07:20,133.68,147.32,146.68,-0.004363239705,2022-09-14 08:07:20,7,2022-09-14 08:07:20,97.11464779,99.75593333,99.96323535,98,2022-09-14 08:07:20,389880,2022-09-14 08:07:20,274840,2022-09-14 08:07:20,494.5117531,65.0599355,6,7,7,150,0.65,147.1568188,6,7,7
4590,2022-09-14 08:07:26,55.0603209,0.5104562067,0.550603209,0.4702418623,2022-09-14 08:07:26,138.04,148.32,148.76,0.002957784351,2022-09-14 08:07:26,7,2022-09-14 08:07:26,97.11036667,99.75655049,99.96301091,98,2022-09-14 08:07:26,390240,2022-09-14 08:07:26,275854,2022-09-14 08:07:26,493.9382347,65.0599355,7,7,7,150,0.65,148.1557111,7,7,7
4596,2022-09-14 08:07:32,53.8951644,0.6933720054,0.538951644,0.4661946656,2022-09-14 08:07:32,139.96,147.44,146.84,-0.004086080087,2022-09-14 08:07:32,7,2022-09-14 08:07:32,97.08425128,99.75719316,99.9631246,98,2022-09-14 08:07:32,390600,2022-09-14 08:07:32,276747,2022-09-14 08:07:32,495.3144601,65.0599355,7,7,7,150,0.65,147.2766859,7,7,7
4602,2022-09-14 08:07:38,46.33070629,0.6631813048,0.4633070629,0.4709053926,2022-09-14 08:07:38,137.36,144.36,144.8,0.003038674033,2022-09-14 08:07:38,7,2022-09-14 08:07:38,97.08832988,99.75773966,99.96323315,98,2022-09-14 08:07:38,391680,2022-09-14 08:07:38,277536,2022-09-14 08:07:38,487.9076674,65.0599355,7,7,7,150,0.65,144.2000975,7,7,7
4608,2022-09-14 08:07:44,53.87575577,0.6369037671,0.5387575577,0.4373332051,2022-09-14 08:07:44,134.88,137.6,141.52,0.02769926512,2022-09-14 08:07:44,7,2022-09-14 08:07:44,97.0739852,99.75864063,99.96331052,98,2022-09-14 08:07:44,392400,2022-09-14 08:07:44,278085,2022-09-14 08:07:44,488.4604858,65.0599355,6,6,7,150,0.65,137.4475853,6,6,7
4614,2022-09-14 08:07:50,46.34685189,0.6470624889,0.4634685189,0.4075281554,2022-09-14 08:07:50,131.96,126.28,131.44,0.03925745587,2022-09-14 08:07:50,7,2022-09-14 08:07:50,97.07893626,99.75913675,99.96339638,98,2022-09-14 08:07:50,392760,2022-09-14 08:07:50,278589,2022-09-14 08:07:50,486.6570478,65.0599355,6,6,6,150,0.65,126.1401241,6,6,6
4620,2022-09-14 08:07:56,46.07300739,0.5964668017,0.4607300739,0.4238749543,2022-09-14 08:07:56,128.4,114.56,116.76,0.0188420692,2022-09-14 08:07:56,7,2022-09-14 08:07:56,97.08482349,99.75947815,99.96346361,98,2022-09-14 08:07:56,393120,2022-09-14 08:07:56,279038,2022-09-14 08:07:56,482.8414282,65.0599355,6,5,5,150,0.65,114.4331059,6,5,6
4626,2022-09-14 08:08:02,44.92064656,0.6026364228,0.4492064656,0.3658411054,2022-09-14 08:08:02,121,97.48,100.64,0.0313990461,2022-09-14 08:08:02,7,2022-09-14 08:08:02,97.0916776,99.75974241,99.96352121,98,2022-09-14 08:08:02,393480,2022-09-14 08:08:02,279355,2022-09-14 08:08:02,482.6643946,65.0599355,6,5,5,150,0.65,97.37202481,6,5,5
4632,2022-09-14 08:08:08,37.46482134,0.5565811722,0.3746482134,0.3272106014,2022-09-14 08:08:08,106.96,80,78.24,-0.02249488753,2022-09-14 08:08:08,7,2022-09-14 08:08:08,97.0968888,99.75991117,99.96355355,98,2022-09-14 08:08:08,394200,2022-09-14 08:08:08,279514,2022-09-14 08:08:08,478.3539554,65.0599355,5,4,4,150,0.65,79.9113868,5,4,4
4638,2022-09-14 08:08:14,27.63841808,0.5139068157,0.2763841808,0.2801390488,2022-09-14 08:08:14,90.84,49.04,58.84,0.1665533651,2022-09-14 08:08:14,7,2022-09-14 08:08:14,97.09991017,99.76011184,99.96356609,98,2022-09-14 08:08:14,394560,2022-09-14 08:08:14,279533,2022-09-14 08:08:14,474.520953,65.0599355,4,3,3,150,0.65,48.98568011,4,3,3
4644,2022-09-14 08:08:20,21.27753621,0.4770976663,0.2127753621,0.2148970857,2022-09-14 08:08:20,69.52,29.04,34.56,0.1597222222,2022-09-14 08:08:20,7,2022-09-14 08:08:20,97.10255418,99.76008495,99.96356143,98,2022-09-14 08:08:20,394920,2022-09-14 08:08:20,279590,2022-09-14 08:08:20,473.9087122,65.0599355,4,2,2,150,0.65,29.00783341,4,2,2
4650,2022-09-14 08:08:26,17.38651438,0.4182782429,0.1738651438,0.1361779754,2022-09-14 08:08:26,49.56,23.04,23.6,0.02372881356,2022-09-14 08:08:26,7,2022-09-14 08:08:26,97.10308818,99.76020378,99.96357819,98,2022-09-14 08:08:26,395280,2022-09-14 08:08:26,279807,2022-09-14 08:08:26,461.9026483,65.0599355,3,1,2,150,0.65,23.0144794,3,2,2
4656,2022-09-14 08:08:32,12.03168692,0.25021717,0.1203168692,0.1065374584,2022-09-14 08:08:32,29.72,25.56,25.92,0.01388888889,2022-09-14 08:08:32,7,2022-09-14 08:08:32,97.10360176,99.76041086,99.96362874,98,2022-09-14 08:08:32,395640,2022-09-14 08:08:32,280171,2022-09-14 08:08:32,463.7782331,65.0599355,2,2,2,150,0.65,25.53168808,2,2,2
4662,2022-09-14 08:08:38,8.546698317,0.1470758849,0.08546698317,0.07354283292,2022-09-14 08:08:38,22.32,37.08,38.2,0.02931937173,2022-09-14 08:08:38,7,2022-09-14 08:08:38,97.10535305,99.76070421,99.96367665,98,2022-09-14 08:08:38,397080,2022-09-14 08:08:38,280655,2022-09-14 08:08:38,471.6446125,65.0599355,1,2,2,150,0.65,37.03892778,1,2,2
4668,2022-09-14 08:08:44,11.0334911,0.1237142769,0.110334911,0.1145767139,2022-09-14 08:08:44,28.92,66.08,56.84,-0.1625615764,2022-09-14 08:08:44,7,2022-09-14 08:08:44,97.10860302,99.7614136,99.96373412,98,2022-09-14 08:08:44,397440,2022-09-14 08:08:44,281162,2022-09-14 08:08:44,470.995945,65.0599355,2,3,3,150,0.65,66.00680549,2,3,3
4674,2022-09-14 08:08:50,18.76194648,0.09030095276,0.1876194648,0.1396929277,2022-09-14 08:08:50,46,90.95171091,84.12,-0.08121387191,2022-09-14 08:08:50,7,2022-09-14 08:08:50,97.11397435,99.76196779,99.96382183,98,2022-09-14 08:08:50,397800,2022-09-14 08:08:50,281823,2022-09-14 08:08:50,475.5095816,65.0599355,3,4,4,150,0.65,90.85096687,3,4,4
4680,2022-09-14 08:08:56,26.24655952,0.1140739167,0.2624655952,0.193735283,2022-09-14 08:08:56,65.4,107.64,106.4,-0.01165413534,2022-09-14 08:08:56,7,2022-09-14 08:08:56,97.11900855,99.76248429,99.96391959,98,2022-09-14 08:08:56,398160,2022-09-14 08:08:56,282657,2022-09-14 08:08:56,483.0966996,65.0599355,3,5,5,150,0.65,107.5207709,3,5,5
4686,2022-09-14 08:09:02,35.82484025,0.2492227029,0.3582484025,0.2730494351,2022-09-14 08:09:02,90.56,122.04,122.92,0.007159127888,2022-09-14 08:09:02,7,2022-09-14 08:09:03,97.12692131,99.76308336,99.9640344,98,2022-09-14 08:09:03,398520,2022-09-14 08:09:02,283518,2022-09-14 08:09:03,481.6204932,65.0599355,4,6,6,150,0.65,121.9048206,4,6,6
4692,2022-09-14 08:09:09,32.91216481,0.3439964666,0.3291216481,0.3610304488,2022-09-14 08:09:09,109.76,133.84,135,0.008592592593,2022-09-14 08:09:09,7,2022-09-14 08:09:09,97.1335544,99.76082977,99.96412856,98,2022-09-14 08:09:09,399240,2022-09-14 08:09:09,284482,2022-09-14 08:09:09,483.4203037,65.0599355,5,6,6,150,0.65,133.6917501,5,6,6
4698,2022-09-14 08:09:15,42.0313304,0.325408002,0.420313304,0.4286820445,2022-09-14 08:09:15,124.28,141.0531156,142.08,0.007227508488,2022-09-14 08:09:15,7,2022-09-14 08:09:15,97.13536159,99.76169694,99.9642191,98,2022-09-14 08:09:15,399600,2022-09-14 08:09:15,285181,2022-09-14 08:09:15,484.7564884,65.0599355,6,7,7,150,0.65,140.896876,6,7,7
4704,2022-09-14 08:09:21,49.44570259,0.5283979808,0.4944570259,0.3729903868,2022-09-14 08:09:21,132,146.04,146.6,0.003819918145,2022-09-14 08:09:21,7,2022-09-14 08:09:21,97.11534932,99.76238707,99.96432734,98,2022-09-14 08:09:21,399960,2022-09-14 08:09:21,286024,2022-09-14 08:09:21,486.2691974,65.0599355,6,7,7,150,0.65,145.8782366,6,7,7
4710,2022-09-14 08:09:27,47.54396051,0.6369466757,0.4754396051,0.451628344,2022-09-14 08:09:27,133.04,148.2,148.88,0.004567436862,2022-09-14 08:09:27,7,2022-09-14 08:09:27,97.10410606,99.7626479,99.96443042,98,2022-09-14 08:09:27,400320,2022-09-14 08:09:27,286952,2022-09-14 08:09:27,486.7391545,65.0599355,6,7,7,150,0.65,148.035844,6,7,7
4716,2022-09-14 08:09:33,53.88587246,0.6459066507,0.5388587246,0.4838221273,2022-09-14 08:09:33,136.24,147.64,148.52,0.005925127929,2022-09-14 08:09:33,7,2022-09-14 08:09:33,97.11119562,99.76323618,99.96454827,98,2022-09-14 08:09:33,400680,2022-09-14 08:09:33,287845,2022-09-14 08:09:33,488.022531,65.0599355,6,7,7,150,0.65,147.4764643,6,7,7
4722,2022-09-14 08:09:39,55.48507874,0.6000952918,0.5548507874,0.4981206413,2022-09-14 08:09:39,137.76,146.28,145.8,-0.00329218107,2022-09-14 08:09:39,7,2022-09-14 08:09:39,97.11915983,99.76392095,99.96463817,98,2022-09-14 08:09:39,402120,2022-09-14 08:09:39,288667,2022-09-14 08:09:39,489.3552339,65.0599355,7,7,7,150,0.65,146.1179708,7,7,7
4728,2022-09-14 08:09:45,52.76807448,0.6247646589,0.5276807448,0.4017538377,2022-09-14 08:09:45,140.64,139.28,143.72,0.03089340384,2022-09-14 08:09:45,7,2022-09-14 08:09:45,97.120151,99.76464314,99.96471461,98,2022-09-14 08:09:45,402480,2022-09-14 08:09:45,289229,2022-09-14 08:09:45,486.1209747,65.0599355,7,6,7,150,0.65,139.1257244,7,7,7
4734,2022-09-14 08:09:51,48.19753744,0.6765543145,0.4819753744,0.3437236371,2022-09-14 08:09:51,139.76,130.44,134.56,0.03061831153,2022-09-14 08:09:51,7,2022-09-14 08:09:51,97.1245386,99.76514679,99.96479967,98,2022-09-14 08:09:51,402840,2022-09-14 08:09:51,289794,2022-09-14 08:09:51,484.077547,65.0599355,7,6,6,150,0.65,130.2955162,7,6,6
4740,2022-09-14 08:09:57,49.85798369,0.684552852,0.4985798369,0.4227715033,2022-09-14 08:09:57,136.36,120.76,121.92,0.009514435696,2022-09-14 08:09:57,7,2022-09-14 08:09:57,97.13060108,99.76550759,99.96486496,98,2022-09-14 08:09:57,403200,2022-09-14 08:09:57,290277,2022-09-14 08:09:57,481.8631876,65.0599355,6,6,6,150,0.65,120.6262384,6,6,6
4746,2022-09-14 08:10:03,47.57917487,0.5914227926,0.4757917487,0.4084594463,2022-09-14 08:10:03,126.48,104.52,104.28,-0.002301495972,2022-09-14 08:10:03,7,2022-09-14 08:10:03,97.13731532,99.76577884,99.96492798,98,2022-09-14 08:10:03,403560,2022-09-14 08:10:03,290626,2022-09-14 08:10:03,481.4589763,65.0599355,6,5,5,150,0.65,104.4042268,6,5,5
4752,2022-09-14 08:10:09,41.5721112,0.6155660513,0.415721112,0.3297193148,2022-09-14 08:10:09,111.96,85.84,86,0.001860465116,2022-09-14 08:10:09,7,2022-09-14 08:10:09,97.14265017,99.7660539,99.9649609,98,2022-09-14 08:10:09,404280,2022-09-14 08:10:09,290830,2022-09-14 08:10:09,480.4608613,65.0599355,5,4,4,150,0.65,85.74491803,5,4,4
4758,2022-09-14 08:10:15,31.12596002,0.4884848269,0.3112596002,0.2593132422,2022-09-14 08:10:15,96.72,58.36,67.6,0.1366863905,2022-09-14 08:10:15,7,2022-09-14 08:10:15,97.1460081,99.76621339,99.96497673,98,2022-09-14 08:10:15,404640,2022-09-14 08:10:15,290884,2022-09-14 08:10:15,480.3246689,65.0599355,5,3,3,150,0.65,58.29535667,5,3,3
4764,2022-09-14 08:10:21,26.57142416,0.4861006193,0.2657142416,0.250268184,2022-09-14 08:10:21,75.92,34.08,40.8,0.1647058824,2022-09-14 08:10:21,7,2022-09-14 08:10:21,97.14885662,99.76617301,99.96497353,98,2022-09-14 08:10:21,405000,2022-09-14 08:10:21,290894,2022-09-14 08:10:21,478.3377233,65.0599355,4,2,2,150,0.65,34.04225078,4,2,2
4770,2022-09-14 08:10:27,21.37159397,0.4241213811,0.2137159397,0.1747845869,2022-09-14 08:10:27,57.08,21.2,23.12,0.0830449827,2022-09-14 08:10:27,7,2022-09-14 08:10:27,97.14971818,99.76619839,99.96497573,98,2022-09-14 08:10:27,405360,2022-09-14 08:10:27,290969,2022-09-14 08:10:27,472.2499893,65.0599355,3,1,1,150,0.65,21.1765175,3,1,2
4776,2022-09-14 08:10:33,12.99342261,0.2646868868,0.1299342261,0.08995772466,2022-09-14 08:10:33,34,13.48,13.68,0.01461988304,2022-09-14 08:10:33,7,2022-09-14 08:10:33,97.14981726,99.76623745,99.96499748,98,2022-09-14 08:10:33,405720,2022-09-14 08:10:33,291079,2022-09-14 08:10:33,471.573335,65.0599355,2,1,1,150,0.65,13.46506868,2,1,1
4782,2022-09-14 08:10:39,5.840349678,0.1958104031,0.05840349678,0.04147796583,2022-09-14 08:10:39,16.88,14.08,13.08,-0.07645259939,2022-09-14 08:10:39,7,2022-09-14 08:10:39,97.14998044,99.76641791,99.96501315,98,2022-09-14 08:10:39,407160,2022-09-14 08:10:39,291252,2022-09-14 08:10:39,479.074455,65.0599355,1,1,1,150,0.65,14.06440408,1,1,1
4788,2022-09-14 08:10:45,4.396257799,0.1030873507,0.04396257799,0.03612513899,2022-09-14 08:10:45,12.32,22.36,18.84,-0.186836518,2022-09-14 08:10:45,7,2022-09-14 08:10:45,97.1508601,99.76663261,99.96503182,98,2022-09-14 08:10:45,407520,2022-09-14 08:10:45,291441,2022-09-14 08:10:45,476.591412,65.0599355,1,1,1,150,0.65,22.33523261,1,1,1
4794,2022-09-14 08:10:51,6.087209018,0.07586232148,0.06087209018,0.03859170949,2022-09-14 08:10:51,15.12,33.76,30.56,-0.1047120419,2022-09-14 08:10:51,7,2022-09-14 08:10:51,97.15312518,99.76681078,99.96505721,98,2022-09-14 08:10:51,407880,2022-09-14 08:10:51,291733,2022-09-14 08:10:51,473.6489258,65.0599355,1,2,2,150,0.65,33.72260523,1,2,2
4800,2022-09-14 08:10:57,8.417943087,0.06467212375,0.08417943087,0.08627635506,2022-09-14 08:10:57,22.64,42.36,41.16,-0.02915451895,2022-09-14 08:10:57,7,2022-09-14 08:10:57,97.15493669,99.76703069,99.96509478,98,2022-09-14 08:10:57,408240,2022-09-14 08:10:57,292072,2022-09-14 08:10:57,474.7743918,65.0599355,1,2,2,150,0.65,42.31307931,1,2,2
4806,2022-09-14 08:11:03,12.41804403,0.08492582675,0.1241804403,0.1052711829,2022-09-14 08:11:03,34.93415122,50.6,49.72,-0.01769911504,2022-09-14 08:11:03,7,2022-09-14 08:11:03,97.15838927,99.76726233,99.96514809,98,2022-09-14 08:11:03,408600,2022-09-14 08:11:03,292377,2022-09-14 08:11:03,475.1387713,65.0599355,2,3,3,150,0.65,50.54395215,2,3,3
4812,2022-09-14 08:11:09,15.04511007,0.1157485404,0.1504511007,0.110468922,2022-09-14 08:11:09,44.72,56.69,55.68,-0.01813936782,2022-09-14 08:11:09,7,2022-09-14 08:11:09,97.16123601,99.76765601,99.96518401,98,2022-09-14 08:11:09,409320,2022-09-14 08:11:09,292726,2022-09-14 08:11:09,475.0830673,65.0599355,2,3,3,150,0.65,56.62720647,2,3,3
4818,2022-09-14 08:11:15,19.90125244,0.1383595061,0.1990125244,0.1611121634,2022-09-14 08:11:15,53.48,59.76,58.32,-0.02469135802,2022-09-14 08:11:15,7,2022-09-14 08:11:15,97.16443113,99.76791953,99.9652167,98,2022-09-14 08:11:15,409680,2022-09-14 08:11:15,292983,2022-09-14 08:11:15,472.9517525,65.0599355,3,3,3,150,0.65,59.69380594,3,3,3
4824,2022-09-14 08:11:21,19.36743457,0.2117150531,0.1936743457,0.181385283,2022-09-14 08:11:21,57.92,58.56,59.2,0.01081081081,2022-09-14 08:11:21,7,2022-09-14 08:11:21,97.16834039,99.76811344,99.96525138,98,2022-09-14 08:11:21,410040,2022-09-14 08:11:21,293275,2022-09-14 08:11:21,471.2542623,65.0599355,3,3,3,150,0.65,58.49513514,3,3,3
